93109,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_GoM.mdx
93108,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_HuF.mdx
93107,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_HuM.mdx
93106,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_NiF.mdx
93105,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_NiM.mdx
93104,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_OrF.mdx
93103,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_OrM.mdx
93102,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_ScF.mdx
93101,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_ScM.mdx
93100,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_TaF.mdx
93099,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_TaM.mdx
93098,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_A_01_TrM.mdx
93097,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_BeF.mdx
93096,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_BeM.mdx
93095,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_DrF.mdx
93094,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_DrM.mdx
93093,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_DwF.mdx
93092,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_DwM.mdx
93091,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_GnF.mdx
93090,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_GnM.mdx
93089,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_GoF.mdx
93088,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_GoM.mdx
93087,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_HuF.mdx
93086,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_HuM.mdx
93085,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_NiF.mdx
93084,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_NiM.mdx
93083,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_OrF.mdx
93082,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_OrM.mdx
93081,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_ScF.mdx
93080,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_ScM.mdx
93079,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_TaF.mdx
93078,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_TaM.mdx
93077,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_TrF.mdx
93076,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonPaladin_B_01_TrM.mdx
93075,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_BeF.mdx
93074,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_BeM.mdx
93073,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_DrF.mdx
93072,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_DrM.mdx
93071,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_DwF.mdx
93070,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_DwM.mdx
93069,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_GnF.mdx
93068,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_GnM.mdx
93067,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_GoF.mdx
93066,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_GoM.mdx
93065,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_HuF.mdx
93064,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_HuM.mdx
93063,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_NiF.mdx
93062,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_NiM.mdx
93061,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_OrF.mdx
93060,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_OrM.mdx
93059,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_ScF.mdx
93058,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_ScM.mdx
93057,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_TaF.mdx
93056,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_TaM.mdx
93055,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_TrF.mdx
93054,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_A_01_TrM.mdx
93053,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_BeF.mdx
93052,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_BeM.mdx
93051,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_DrF.mdx
93050,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_DrM.mdx
93049,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_DwF.mdx
93048,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_DwM.mdx
93047,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_GnF.mdx
93046,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_GnM.mdx
93045,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_GoF.mdx
93044,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_GoM.mdx
93043,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_HuF.mdx
93042,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_HuM.mdx
93041,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_NiF.mdx
93040,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_NiM.mdx
93039,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_OrF.mdx
93038,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_OrM.mdx
93037,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_ScF.mdx
93036,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_ScM.mdx
93035,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_TaF.mdx
93034,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_TaM.mdx
93033,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_TrF.mdx
93032,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_DungeonWarrior_B_01_TrM.mdx
93031,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_BeF.mdx
93030,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_BeM.mdx
93029,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_DrF.mdx
93028,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_DrM.mdx
93027,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_DwF.mdx
93026,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_DwM.mdx
93025,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_GnF.mdx
93024,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_GnM.mdx
93023,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_GoF.mdx
93022,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_GoM.mdx
93021,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_HuF.mdx
93020,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_HuM.mdx
93019,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_NiF.mdx
93018,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_NiM.mdx
93017,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_OrF.mdx
93016,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_OrM.mdx
93015,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_ScF.mdx
93014,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_ScM.mdx
93013,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_TaF.mdx
93012,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_TaM.mdx
93011,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_TrF.mdx
93010,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Headless_D_01_TrM.mdx
93009,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_BeF.mdx
93008,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_BeM.mdx
93007,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_DrF.mdx
93006,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_DrM.mdx
93005,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_DwF.mdx
93004,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_DwM.mdx
93003,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_GnF.mdx
93002,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_GnM.mdx
93001,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_GoF.mdx
93000,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_GoM.mdx
92999,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_HuF.mdx
92998,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_HuM.mdx
92997,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_NiF.mdx
92996,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_NiM.mdx
92995,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_OrF.mdx
92994,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_OrM.mdx
92993,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_ScF.mdx
92992,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_ScM.mdx
92991,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_TaF.mdx
92990,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_TaM.mdx
92989,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_TrF.mdx
92988,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_02_TrM.mdx
92987,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_BeF.mdx
92986,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_BeM.mdx
92985,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_DrF.mdx
92984,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_DrM.mdx
92983,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_DwF.mdx
92982,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_DwM.mdx
92981,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_GnF.mdx
92980,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_GnM.mdx
92979,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_HuF.mdx
92978,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_HuM.mdx
92977,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_NiF.mdx
92976,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_NiM.mdx
92975,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_OrF.mdx
92974,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_OrM.mdx
92973,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_ScF.mdx
92972,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_ScM.mdx
92971,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_TaF.mdx
92970,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_TaM.mdx
92969,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_TrF.mdx
92968,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_Northrend_B_03_TrM.mdx
92967,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_BeF.mdx
92966,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_BeM.mdx
92965,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_DrF.mdx
92964,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_DrM.mdx
92963,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_DwF.mdx
92962,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_DwM.mdx
92961,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_GnF.mdx
92960,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_GnM.mdx
92959,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_GoF.mdx
92958,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_GoM.mdx
92957,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_HuF.mdx
92956,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_HuM.mdx
92955,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_NiF.mdx
92954,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_NiM.mdx
92953,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_OrF.mdx
92952,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_OrM.mdx
92951,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_ScF.mdx
92950,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_ScM.mdx
92949,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_TaF.mdx
92948,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_TaM.mdx
92947,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_A_01_TrM.mdx
92946,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPAlliance_C_01_GoM.mdx
92945,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_BeF.mdx
92944,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_BeM.mdx
92943,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_DrF.mdx
92942,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_DrM.mdx
92941,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_DwF.mdx
92940,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_DwM.mdx
92939,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_GnF.mdx
92938,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_GnM.mdx
92937,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_GoF.mdx
92936,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_HuF.mdx
92935,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_HuM.mdx
92934,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_NiF.mdx
92933,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_NiM.mdx
92932,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_OrF.mdx
92931,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_OrM.mdx
92930,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_ScF.mdx
92929,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_ScM.mdx
92928,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_TaF.mdx
92927,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_TaM.mdx
92926,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_TrF.mdx
92925,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_A_01_TrM.mdx
92924,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_PVPHorde_B_01_BeM.mdx
92923,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_BeF.mdx
92922,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_BeM.mdx
92921,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_DrF.mdx
92920,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_DrM.mdx
92919,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_DwF.mdx
92918,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_DwM.mdx
92917,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_GnF.mdx
92916,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_GnM.mdx
92915,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_GoF.mdx
92914,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_HuF.mdx
92913,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_HuM.mdx
92912,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_NiF.mdx
92911,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_NiM.mdx
92910,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_OrF.mdx
92909,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_OrM.mdx
92908,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_ScF.mdx
92907,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_ScM.mdx
92906,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_TaF.mdx
92905,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_TaM.mdx
92904,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_A_01_TrM.mdx
92903,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_BeF.mdx
92902,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_BeM.mdx
92901,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_DrF.mdx
92900,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_DrM.mdx
92899,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_DwF.mdx
92898,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_DwM.mdx
92897,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_GnF.mdx
92896,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_GnM.mdx
92895,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_GoF.mdx
92894,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_GoM.mdx
92893,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_HuF.mdx
92892,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_HuM.mdx
92891,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_NiF.mdx
92890,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_NiM.mdx
92889,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_OrF.mdx
92888,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_OrM.mdx
92887,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_ScF.mdx
92886,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_ScM.mdx
92885,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_TaF.mdx
92884,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_TaM.mdx
92883,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_TrF.mdx
92882,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_B_01_TrM.mdx
92881,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_BeF.mdx
92880,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_BeM.mdx
92879,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_DrF.mdx
92878,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_DrM.mdx
92877,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_DwF.mdx
92876,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_DwM.mdx
92875,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_GnF.mdx
92874,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_GnM.mdx
92873,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_GoF.mdx
92872,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_GoM.mdx
92871,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_HuF.mdx
92870,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_HuM.mdx
92869,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_NiF.mdx
92868,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_NiM.mdx
92867,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_OrF.mdx
92866,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_OrM.mdx
92865,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_ScF.mdx
92864,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_ScM.mdx
92863,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_TaF.mdx
92862,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_TaM.mdx
92861,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_TrF.mdx
92860,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_C_01_TrM.mdx
92859,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_D_01_BeF.mdx
92858,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_D_01_BeM.mdx
92857,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_D_01_DrF.mdx
92856,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_D_01_DrM.mdx
92855,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_D_01_DwF.mdx
92854,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_D_01_DwM.mdx
92853,ITEM\OBJECTCOMPONENTS\HEAD\Helm_Plate_RaidPaladin_D_01_GnF.mdx
